,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
238,Kundalahalli,12.9684441,77.7187843,Powerplay,12.97514888212062,77.71331973044984,Soccer Field
239,Lingarajapuram,13.011767800000001,77.62782879999999,Connie's,13.014931898836439,77.63302620476563,Steakhouse
240,Lingarajapuram,13.011767800000001,77.62782879999999,Momoz,13.015252343038405,77.63106809057189,Diner
241,Lingarajapuram,13.011767800000001,77.62782879999999,New Kairali Family Restaurant,13.014340466980716,77.63614595596495,Kerala Restaurant
242,Lingarajapuram,13.011767800000001,77.62782879999999,Cafe Thulp,13.016325609663834,77.63466436938278,Burger Joint
243,Lingarajapuram,13.011767800000001,77.62782879999999,Richies (Rahhams),13.015020260961402,77.63146169289061,Indian Restaurant
244,Lingarajapuram,13.011767800000001,77.62782879999999,Hotel Empire,13.014599303953851,77.63571631538248,Indian Restaurant
245,Lingarajapuram,13.011767800000001,77.62782879999999,Thalassery Restaurant,13.015041802980756,77.63167899360441,Kerala Restaurant
246,Lingarajapuram,13.011767800000001,77.62782879999999,Cafe D'Costa,13.003890749873918,77.62469650499851,Café
247,Lingarajapuram,13.011767800000001,77.62782879999999,Honest Bakery,13.015368408506554,77.63049203730365,Bakery
248,Lingarajapuram,13.011767800000001,77.62782879999999,S V Color Graphics,13.012884251093594,77.63307084125934,Paper / Office Supplies Store
249,Lingarajapuram,13.011767800000001,77.62782879999999,Nilgiris,13.015475216631692,77.63336731601309,Department Store
250,Lingarajapuram,13.011767800000001,77.62782879999999,Nandhana Palace,13.014937054596672,77.63584370062422,Andhra Restaurant
251,Lingarajapuram,13.011767800000001,77.62782879999999,Wild Range Restaurant,13.01461,77.63508,Middle Eastern Restaurant
252,Lingarajapuram,13.011767800000001,77.62782879999999,Sreeraj Lassi Bar,13.014638934023697,77.63510699173206,Juice Bar
253,Lingarajapuram,13.011767800000001,77.62782879999999,Patisserie Nitash,13.005002857056349,77.62386729990794,Bakery
254,Medimallasandra,12.9523031,77.830108,Kalkunte,12.948613729880398,77.83078422863555,Scenic Lookout
255,Panathur,12.9351457,77.7047541,Cisco Gym,12.93588425925734,77.69642212259973,Gym
256,Panathur,12.9351457,77.7047541,Active Arena,12.942676,77.699853,Recreation Center
257,Panathur,12.9351457,77.7047541,Vivas Badminton Academy,12.937712251695318,77.69911878746443,Athletics & Sports
258,Panathur,12.9351457,77.7047541,Domino's Pizza,12.939016677943982,77.69918208047575,Pizza Place
259,Panathur,12.9351457,77.7047541,Baskin-Robbins,12.933842072050787,77.69629171931048,Ice Cream Shop
260,Panathur,12.9351457,77.7047541,All Season,12.937030423867103,77.70260378403098,Department Store
261,Panathur,12.9351457,77.7047541,Belandur Road Railway Station,12.936792500642374,77.70722661770108,Train Station
262,Panathur,12.9351457,77.7047541,Cisco Building 16 Cafeteria,12.9338145525526,77.69609604418413,Food Court
263,Panathur,12.9351457,77.7047541,Sri Vishnu Grand,12.938003172035545,77.69912686131295,Indian Restaurant
264,Panathur,12.9351457,77.7047541,Sri Vishnu Veg,12.938695701050294,77.69694024013229,Breakfast Spot
265,Rajanakunte,13.169190099999998,77.56394420000001,Rajankunte Railway Station,13.173059703423798,77.56517996218227,Train Station
266,Rajanakunte,13.169190099999998,77.56394420000001,Angsana Spa,13.171599861277501,77.56007516692121,Spa
267,Rajanakunte,13.169190099999998,77.56394420000001,Hotel SRS,13.168739988135782,77.5700830358232,Fast Food Restaurant
268,Sadashivanagar,13.0077079,77.5795893,Affinity Gym,13.009358335496437,77.57967813676564,Gym
269,Sadashivanagar,13.0077079,77.5795893,Starbucks,13.009074568908774,77.58042318321591,Coffee Shop
270,Sadashivanagar,13.0077079,77.5795893,Pulimunchi,13.006697755019108,77.57896819629818,Seafood Restaurant
271,Sadashivanagar,13.0077079,77.5795893,Godrej Nature's Basket,13.00546570910896,77.58071527104575,Department Store
272,Sadashivanagar,13.0077079,77.5795893,Pebble,13.005044881730056,77.58463910235197,Nightclub
273,Sadashivanagar,13.0077079,77.5795893,Cafe Coffee Day,13.00518093167234,77.58090046759425,Coffee Shop
274,Sadashivanagar,13.0077079,77.5795893,Polar Bear,13.007617855396752,77.57792534359076,Ice Cream Shop
275,Sadashivanagar,13.0077079,77.5795893,Sadashivnagar Bhashyam Circle,13.005981460666309,77.57868529008377,Plaza
276,Sadashivanagar,13.0077079,77.5795893,Chung Wah,13.003701281404263,77.57866302814473,Chinese Restaurant
277,Sadashivanagar,13.0077079,77.5795893,Sattvam,13.005504044819334,77.5807056336056,Indian Restaurant
278,Sadashivanagar,13.0077079,77.5795893,Starbucks,13.009077740805632,77.5803979967678,Coffee Shop
279,Sadashivanagar,13.0077079,77.5795893,Angadi Galleria,13.005689433815105,77.58002845878543,Women's Store
280,Sadashivanagar,13.0077079,77.5795893,Namdhari's Fresh,13.00341636761803,77.57842728791519,Department Store
281,Sadashivanagar,13.0077079,77.5795893,Café Coffee Day - Lounge,13.007536451664945,77.57955280498518,Café
282,Sadashivanagar,13.0077079,77.5795893,Sai Ram Chaats,13.005391156947429,77.57334850981687,Fast Food Restaurant
283,Sadashivanagar,13.0077079,77.5795893,Fitness One,13.00122078478031,77.5771036559679,Gym
284,Sadashivanagar,13.0077079,77.5795893,Baskin-Robbins,13.003655106846175,77.58347129210604,Ice Cream Shop
285,Sadashivanagar,13.0077079,77.5795893,Aubree,13.004373552479356,77.57844463733994,Dessert Shop
286,Sadashivanagar,13.0077079,77.5795893,Chowdiah Memorial Hall,13.006501863554792,77.57561257024477,Performing Arts Venue
287,Sadashivanagar,13.0077079,77.5795893,Palace Grounds,13.010286287428332,77.58660793304443,Field
288,Sadashivanagar,13.0077079,77.5795893,Good Food Store,13.003748362327105,77.57829912613018,Gourmet Shop
289,Sadashivanagar,13.0077079,77.5795893,Cafe Coffee Day,13.008498035721395,77.57172348534675,Café
290,Sadashivanagar,13.0077079,77.5795893,Barista Lavazza,13.009091222572065,77.58055819196593,Café
291,Sadashivanagar,13.0077079,77.5795893,Swadhista Hotel,13.005548531412263,77.57880867093978,Indian Restaurant
292,Sadashivanagar,13.0077079,77.5795893,Food world,13.008925625680062,77.58053214293632,Department Store
293,Sadashivanagar,13.0077079,77.5795893,Affinity International Salon,13.009390268707367,77.5797214501638,Spa
294,Sadashivanagar,13.0077079,77.5795893,New Shanthi Sagar,13.006731643525459,77.57903147732235,Indian Restaurant
295,Sadashivanagar,13.0077079,77.5795893,Vasudev Adiga's Sampige,13.005477332486159,77.5712143560557,Indian Restaurant
296,Sadashivanagar,13.0077079,77.5795893,Sunday Soul Sante,13.011386691348205,77.5877681575643,Farmers Market
297,Sadashivanagar,13.0077079,77.5795893,Ammas Pastries,13.008176585194992,77.57118945452443,Dessert Shop
298,Sadashivanagar,13.0077079,77.5795893,Aditi F4,13.00598413210661,77.58392467705318,Coworking Space
299,Sadashivanagar,13.0077079,77.5795893,Sadashivanagar Park,13.01229333656566,77.57544994354248,Playground
300,Sadashivanagar,13.0077079,77.5795893,Bhayasham Circle,13.001239669056186,77.57717420623068,Plaza
301,Sadashivanagar,13.0077079,77.5795893,Gayathri Vihar Bus Stop,13.013464107726188,77.58420467376709,Bus Station
302,Sadashivanagar,13.0077079,77.5795893,White Petals,13.010391905876542,77.58805126996526,Event Space
303,Sadashivanagar,13.0077079,77.5795893,Nikki's Kabab Corner,13.01440976814205,77.57362587814941,Indian Restaurant
304,Singanayakanahalli,13.1478621,77.5693207,Bhagini Pavilion,13.145139688294375,77.57004945384895,Indian Restaurant
305,Singanayakanahalli,13.1478621,77.5693207,Cafe Coffee Day,13.154722213745117,77.56767272949219,Café
306,Singanayakanahalli,13.1478621,77.5693207,CCD @ SAI Leela,13.145064719956233,77.56775466201839,Café
307,Singanayakanahalli,13.1478621,77.5693207,Cafe Coffee Day@ Sai Leela Hotel,13.154613,77.567784,Café
308,Singanayakanahalli,13.1478621,77.5693207,The Sai Leela,13.154825387520098,77.56756436012026,Hotel
309,Vimanapura,12.96218,77.6635462,HAL Market,12.960848583125971,77.66619844786123,Farmers Market
310,Vimanapura,12.96218,77.6635462,Hyderabad Biryaani House,12.959209291766507,77.65649019333365,Indian Restaurant
311,Vimanapura,12.96218,77.6635462,New Punjabi Hotel,12.95929598977082,77.65554308650674,Indian Restaurant
312,Vimanapura,12.96218,77.6635462,Domino's Pizza,12.96,77.656,Pizza Place
313,Vimanapura,12.96218,77.6635462,Cafe Coffee Day,12.956340386410343,77.6581733263563,Café
314,Vimanapura,12.96218,77.6635462,McDonald's,12.958693284292194,77.65674233436584,Fast Food Restaurant
315,Vimanapura,12.96218,77.6635462,Shri Udupi Park,12.959302945535505,77.65607553064976,Restaurant
316,Vimanapura,12.96218,77.6635462,Cha Bar,12.95876538056457,77.66271444135312,Café
317,Vimanapura,12.96218,77.6635462,Sathkar hotel,12.958685874938965,77.66282653808594,Indian Restaurant
318,Vimanapura,12.96218,77.6635462,HAL Main Gate,12.958626684485127,77.66507440624318,Bus Stop
319,Vimanapura,12.96218,77.6635462,McDonald's,12.95928679303521,77.65686315831108,Fast Food Restaurant
320,Vimanapura,12.96218,77.6635462,Fitness Square,12.958954436259347,77.66005514709039,Gym
321,Vimanapura,12.96218,77.6635462,KFC,12.959232583061564,77.65692743951291,Fast Food Restaurant
322,Vimanapura,12.96218,77.6635462,Elite Biztel,12.964872463616947,77.67055034637451,Hotel
323,Virgonagar,13.0331172,77.73485699999999,hotel mandarathi,13.034399032592773,77.73491668701172,Breakfast Spot
324,Virgonagar,13.0331172,77.73485699999999,Aavalahalli lake,13.030575425253376,77.72877461639658,Lake
325,Virgonagar,13.0331172,77.73485699999999,Audio Academy,13.028095704430282,77.72786359228697,University
326,Yelahanka,13.100698199999998,77.5963454,Cafe Coffee Day,13.094996781004445,77.59730068333636,Café
327,Yelahanka,13.100698199999998,77.5963454,Cafe Coffee Day,13.099390491804176,77.58828222751241,Café
328,Yelahanka,13.100698199999998,77.5963454,Lifestyle,13.094089,77.59555,Clothing Store
329,Yelahanka,13.100698199999998,77.5963454,Subway,13.099440172081719,77.58935483292368,American Restaurant
330,Yelahanka,13.100698199999998,77.5963454,Yelahanka Railway Station,13.102922495184911,77.59239605392054,Train Station
331,Yelahanka,13.100698199999998,77.5963454,NES Bus Stop,13.09768414838046,77.59172328799946,Smoke Shop
332,Yelahanka,13.100698199999998,77.5963454,Yelahanka Vegetable Market,13.097353413486417,77.59970964608847,Farmers Market
333,Yelahanka,13.100698199999998,77.5963454,"Udupi Grand, Kogilu Cross",13.10345498764244,77.6006273089645,Fast Food Restaurant
334,Yelahanka,13.100698199999998,77.5963454,Gokul Vegetarian,13.1045342947519,77.60015169194216,Vegetarian / Vegan Restaurant
335,Yelahanka,13.100698199999998,77.5963454,Imax,13.094436,77.5951,Multiplex
336,Yelahanka,13.100698199999998,77.5963454,Gobi Adda,13.103732364111226,77.60240106300036,Food Truck
337,Yelahanka,13.100698199999998,77.5963454,Beijing bites,13.099330111258418,77.58941340483224,Chinese Restaurant
338,Yelahanka,13.100698199999998,77.5963454,Polar Bear - Ice Creams,13.099439956730071,77.5893518483931,Ice Cream Shop
339,Yelahanka,13.100698199999998,77.5963454,Corner House,13.098424303364716,77.58785247802734,Ice Cream Shop
340,Yelahanka,13.100698199999998,77.5963454,Westside Yelahanka,13.0922785,77.59395,Clothing Store
341,Adugodi,12.9428472,77.6104155,PVR IMAX,12.93459496686202,77.61132108374153,Movie Theater
342,Adugodi,12.9428472,77.6104155,Lot Like Crêpes,12.936421260003776,77.61328358031345,Creperie
343,Adugodi,12.9428472,77.6104155,Tommy Hilfiger,12.93455174548577,77.61134704464612,Clothing Store
344,Adugodi,12.9428472,77.6104155,Zingron - Naga Kitchen,12.936271352945331,77.61505057580554,Indian Restaurant
345,Adugodi,12.9428472,77.6104155,Koramangala Social,12.93551830266139,77.61409673299354,Lounge
346,Adugodi,12.9428472,77.6104155,Fenny's Lounge & Kitchen,12.935145679916033,77.61353649944414,Lounge
347,Adugodi,12.9428472,77.6104155,Dyu Art Cafe,12.937289153464818,77.61759086840642,Financial or Legal Service
348,Adugodi,12.9428472,77.6104155,XOOX Brewmill,12.935507381039018,77.61498159677937,Brewery
349,Adugodi,12.9428472,77.6104155,Chai Chowk,12.936329106669804,77.61466686221277,Tea Room
350,Adugodi,12.9428472,77.6104155,PVR Cinemas,12.934388755127028,77.61118429140798,Multiplex
351,Adugodi,12.9428472,77.6104155,The Chocolate Room,12.9355054209139,77.60868922101831,Café
352,Adugodi,12.9428472,77.6104155,Corner House,12.93616368444804,77.61520965483324,Dessert Shop
353,Adugodi,12.9428472,77.6104155,Mad Over Donuts,12.934483915405886,77.612699538142,Donut Shop
354,Adugodi,12.9428472,77.6104155,Juicy Juice Corner,12.936157017141545,77.61587457295032,Juice Bar
355,Adugodi,12.9428472,77.6104155,The Forum Mall,12.93460274090953,77.61131217243408,Shopping Mall
356,Adugodi,12.9428472,77.6104155,Kalmane Koffees,12.934587576001189,77.61126116948016,Coffee Shop
357,Adugodi,12.9428472,77.6104155,PVR GOLD,12.934578298604686,77.61131928861845,Multiplex
358,Adugodi,12.9428472,77.6104155,Khan Saheb Grills and Rolls,12.93606131255464,77.61475256967852,Indian Restaurant
359,Adugodi,12.9428472,77.6104155,Bliss Chocolate Lounge,12.934123083301174,77.61097442244447,Dessert Shop
360,Adugodi,12.9428472,77.6104155,Banchharam Sweets,12.936550015173987,77.61421232232478,Dessert Shop
361,Adugodi,12.9428472,77.6104155,Flight 4 Fantasy,12.934876778775964,77.61191283263237,Gaming Cafe
362,Adugodi,12.9428472,77.6104155,The Raymond Shop,12.934009397641757,77.61096169178785,Men's Store
363,Adugodi,12.9428472,77.6104155,Starbucks,12.935018056571355,77.61354682861754,Coffee Shop
364,Adugodi,12.9428472,77.6104155,Udupi Upahar,12.935825831539116,77.61494579927691,Indian Restaurant
365,Adugodi,12.9428472,77.6104155,Bayleaf,12.94048022713192,77.61664044296613,Indian Restaurant
366,Adugodi,12.9428472,77.6104155,Harry's Bar + cafe,12.934393691114687,77.61261629868129,Lounge
367,Adugodi,12.9428472,77.6104155,Krispy Kreme,12.93455242150727,77.61130764687303,Donut Shop
368,Adugodi,12.9428472,77.6104155,Punjabi By Nature,12.934953917563254,77.6089088561613,Brewery
369,Adugodi,12.9428472,77.6104155,OM Pure Vegetarian Restaurant,12.934796423509189,77.61328270733807,Indian Restaurant
370,Adugodi,12.9428472,77.6104155,Cafe Coffee Day,12.936360659948681,77.61058325361016,Café
371,Adugodi,12.9428472,77.6104155,Landmark,12.93465901957933,77.61143088754382,Bookstore
372,Adugodi,12.9428472,77.6104155,Whooppeezz,12.934833506967324,77.61316997134637,Pizza Place
373,Adugodi,12.9428472,77.6104155,Blue Moustache,12.935279420769527,77.61380087716859,Bowling Alley
374,Adugodi,12.9428472,77.6104155,The Body Shop,12.934573246428824,77.61131829690954,Cosmetics Shop
375,Adugodi,12.9428472,77.6104155,Tibetan Mother's Kitchen,12.934644686022153,77.61282175824414,Tibetan Restaurant
376,Adugodi,12.9428472,77.6104155,Cafe Aloha,12.9356509603896,77.60807832349703,Café
377,Adugodi,12.9428472,77.6104155,Friends,12.936063998329697,77.61469347481342,Eastern European Restaurant
378,Adugodi,12.9428472,77.6104155,Sapna Book House,12.936313997188135,77.6165122736092,Bookstore
379,Adugodi,12.9428472,77.6104155,Punjab Grill,12.934146562895489,77.61260575135606,Punjabi Restaurant
380,Adugodi,12.9428472,77.6104155,Momoz,12.93582289298111,77.61618088908803,Chinese Restaurant
381,Adugodi,12.9428472,77.6104155,Food Court (Forum Mall),12.934075717726687,77.61101449428529,Food Court
382,Adugodi,12.9428472,77.6104155,Malabar Bay,12.935272605914147,77.60761824581886,Kerala Restaurant
383,Adugodi,12.9428472,77.6104155,Bodycraft Spa & Salon,12.94928854557866,77.61418994308924,Spa
384,Adugodi,12.9428472,77.6104155,Christ College KMF Bus Stop,12.936425333437313,77.60616110549859,Bus Station
385,Adugodi,12.9428472,77.6104155,Affinity saloon,12.934038168125728,77.61109037601881,Salon / Barbershop
386,Chickpet,12.9680027,77.578642,Lakshmi Nataraj Refreshments,12.967475971604863,77.57946797795475,South Indian Restaurant
387,Chickpet,12.9680027,77.578642,Chikkana Tiffin Room,12.9685566929753,77.58428172109788,Indian Restaurant
388,Chickpet,12.9680027,77.578642,Hotel Fishland,12.975568890049333,77.57859164076424,Seafood Restaurant
389,Chickpet,12.9680027,77.578642,Udupi Sri Krishna Bhavan,12.97156265323936,77.57415757477479,Indian Restaurant
390,Chickpet,12.9680027,77.578642,SGS Donne Biriyani,12.970324618320749,77.57264765624994,Indian Restaurant
391,Chickpet,12.9680027,77.578642,Ravindra Kalakshetra,12.962176250925962,77.58452795770042,Theater
392,Chickpet,12.9680027,77.578642,Sapna Book House,12.976355227501642,77.57846142706263,Bookstore
393,Chickpet,12.9680027,77.578642,Sangam Sweets,12.976923576115686,77.57789057442537,Dessert Shop
394,Chickpet,12.9680027,77.578642,Nagarathpeth,12.96758241399591,77.57936247296446,Miscellaneous Shop
395,Chickpet,12.9680027,77.578642,Adigas Hotel,12.973553782214829,77.57916099748974,Restaurant
396,Chickpet,12.9680027,77.578642,Sukh Sagar GandhiNagar,12.976707716721643,77.57782914668401,Indian Restaurant
397,Chickpet,12.9680027,77.578642,Vasudev Adigas,12.973707466751653,77.57925702237114,Indian Restaurant
398,Chickpet,12.9680027,77.578642,Bangalore Fort,12.962529430768752,77.57581613091389,Historic Site
399,Chickpet,12.9680027,77.578642,K R Market,12.968636355533683,77.57789611816406,Flower Shop
400,Chickpet,12.9680027,77.578642,Belli Basavana Temple Mamulpet,12.967827,77.577271,Plaza
401,Chickpet,12.9680027,77.578642,A.D.A. Rangamandira,12.96208182211036,77.58419084791578,Theater
402,Chickpet,12.9680027,77.578642,National Market,12.976377523937252,77.57749955731605,Flea Market
403,Chickpet,12.9680027,77.578642,K.R Market,12.96397395254035,77.57772827265369,Market
404,Chickpet,12.9680027,77.578642,Kamat Yatrinivas,12.975985,77.578125,Indian Restaurant
405,Chickpet,12.9680027,77.578642,Kamat Restaurant,12.964015383025243,77.58440483946619,Indian Restaurant
406,Chickpet,12.9680027,77.578642,Sachin Light House,12.972864339048252,77.57320051905079,Miscellaneous Shop
407,Chickpet,12.9680027,77.578642,Dell Exclusive Store SP road,12.965354160941194,77.5862571950938,Electronics Store
408,Chickpet,12.9680027,77.578642,Sri Bhagyalakshmi Trading Co,12.962799,77.571726,Market
409,Chickpet,12.9680027,77.578642,Unity Kamat,12.964433871413775,77.58664115555503,Indian Restaurant
410,Chickpet,12.9680027,77.578642,Cotton Pet,12.971384908892128,77.57023415458406,Rest Area
411,Chikkalasandra,12.9121916,77.5476337,Kanti Sweets,12.911081427702225,77.55168981800485,Bakery
412,Chikkalasandra,12.9121916,77.5476337,Cafe Coffee Day,12.906877321694868,77.54568765755995,Café
413,Chikkalasandra,12.9121916,77.5476337,Rajatadhri Palace,12.907450348767261,77.54068696519278,Restaurant
414,Chikkalasandra,12.9121916,77.5476337,Domino's Pizza,12.91090105570454,77.55144764757166,Pizza Place
415,Chikkalasandra,12.9121916,77.5476337,Masala,12.910110301321483,77.5507309731067,Indian Restaurant
416,Chikkalasandra,12.9121916,77.5476337,Royal Mart,12.910966012348096,77.54924910601716,Department Store
417,Chikkalasandra,12.9121916,77.5476337,More 4 U,12.908711098118479,77.54975852500898,Department Store
418,Chikkalasandra,12.9121916,77.5476337,Vishal Mega Mart,12.907890434808744,77.5486165276037,Department Store
419,Chikkalasandra,12.9121916,77.5476337,kona kafe,12.906967227272393,77.54882365543695,Paintball Field
420,Chikkalasandra,12.9121916,77.5476337,Reliance Fresh,12.905684476036866,77.54387487631139,Department Store
421,Chikkalasandra,12.9121916,77.5476337,Uttarahalli Bus Stop,12.905588173623451,77.54380573741298,Bus Station
422,Chikkalasandra,12.9121916,77.5476337,Television Cultural and Sports Club,12.90443498304745,77.55200889803206,Sports Bar
423,Deepanjalinagar,12.95062355,77.53655376999251,Deepanjali Nagar,12.95161427632939,77.53726870395408,Travel & Transport
424,Deepanjalinagar,12.95062355,77.53655376999251,"Sip N Dine, R P C Layout",12.958151822098175,77.53417262833462,Nightclub
425,Deepanjalinagar,12.95062355,77.53655376999251,Kadamba Veg,12.952745622888212,77.54344940559598,Indian Restaurant
426,Deepanjalinagar,12.95062355,77.53655376999251,Mysore Road Metro Station,12.946737524752354,77.5304034763503,Metro Station
427,Deepanjalinagar,12.95062355,77.53655376999251,KSRTC Satellite Bus Stand,12.95367195833007,77.54325906291791,Bus Station
428,Deepanjalinagar,12.95062355,77.53655376999251,Big Bazaar,12.953858621227537,77.5432310713207,Department Store
429,Deepanjalinagar,12.95062355,77.53655376999251,Imperial Restaurant,12.953831,77.543369,Indian Restaurant
430,Deepanjalinagar,12.95062355,77.53655376999251,Adyar Anand Bhavan,12.954188193276499,77.54378927773395,Indian Restaurant
431,Deepanjalinagar,12.95062355,77.53655376999251,Nayandahalli,12.945008622905249,77.53014144515788,Train Station
432,Doddakallasandra,12.8857355,77.5557448,Adyar Ananda Bhavan (A2B),12.88360086415445,77.54867639565501,South Indian Restaurant
433,Doddakallasandra,12.8857355,77.5557448,Shankara Art Foundation,12.884529220491936,77.55502052145634,Arts & Entertainment
434,Doddakallasandra,12.8857355,77.5557448,Gubbalala Gate Bus Stop,12.88407927892603,77.55091845998896,Bus Station
435,Doddakallasandra,12.8857355,77.5557448,Manasa Theater,12.890811091402417,77.5623353305718,Indie Movie Theater
436,Doddakallasandra,12.8857355,77.5557448,Bull Dog Tennis Acadamy,12.893690608640595,77.55774400394273,Tennis Court
437,Doddakallasandra,12.8857355,77.5557448,Konanakunte Cross,12.889549143635849,77.56350637591234,Bus Station
438,Girinagar S.O (Bangalore),12.9401439,77.5444995,Slv supreme fastfood,12.934932251251041,77.54731217337678,Breakfast Spot
439,Girinagar S.O (Bangalore),12.9401439,77.5444995,Barista,12.943336934688098,77.55250151104914,Coffee Shop
440,Girinagar S.O (Bangalore),12.9401439,77.5444995,Cafe Coffee Day,12.943156242129977,77.55242314093947,Café
441,Girinagar S.O (Bangalore),12.9401439,77.5444995,Avalahalli BDA park,12.942815111074806,77.54244730379878,Park
442,Girinagar S.O (Bangalore),12.9401439,77.5444995,Lemon Tea Adda,12.943639002777354,77.54352778190015,Smoke Shop
443,Girinagar S.O (Bangalore),12.9401439,77.5444995,New Sagar Fast Food,12.939021068792043,77.55154967039009,Vegetarian / Vegan Restaurant
444,Girinagar S.O (Bangalore),12.9401439,77.5444995,Hoskerehalli Halli Park,12.932690411880737,77.54070060244159,Park
445,Gottigere,12.8565317,77.58772370000001,Guru Greens,12.854075392604482,77.58917277492488,Indian Restaurant
446,Gottigere,12.8565317,77.58772370000001,Uphara Banashree,12.853602317107171,77.58847326646982,Indian Restaurant
447,Gottigere,12.8565317,77.58772370000001,DMart Gottigere,12.853606,77.58863,Department Store
448,Gottigere,12.8565317,77.58772370000001,Grasshopper,12.86404050978269,77.59004509702267,Italian Restaurant
449,Gottigere,12.8565317,77.58772370000001,Panipuriwala @ Food World,12.849774648684944,77.58842849778124,Food Truck
450,Hulimangala,12.8188956,77.6384041,Domino's Pizza,12.817,77.638,Pizza Place
451,Jayanagar H.O,12.9292731,77.58242290000001,Sapna Book House,12.93072912003569,77.58155446883902,Bookstore
452,Jayanagar H.O,12.9292731,77.58242290000001,Hari Super Sandwich,12.932947240497668,77.5825363305544,Sandwich Place
453,Jayanagar H.O,12.9292731,77.58242290000001,Kedias fun food,12.928878775709073,77.58167421142119,Indian Restaurant
454,Jayanagar H.O,12.9292731,77.58242290000001,Maiya's,12.928602969980986,77.58182126835202,Indian Restaurant
455,Jayanagar H.O,12.9292731,77.58242290000001,Cool Joint,12.928587078677822,77.58600576221922,Sandwich Place
456,Jayanagar H.O,12.9292731,77.58242290000001,Lassi Park,12.932975110649434,77.58243058939671,Juice Bar
457,Jayanagar H.O,12.9292731,77.58242290000001,Hatti Kaapi,12.928539378635731,77.58175146901735,Coffee Shop
458,Jayanagar H.O,12.9292731,77.58242290000001,Krazzy Folds,12.927194755270996,77.58610037137068,Mexican Restaurant
459,Jayanagar H.O,12.9292731,77.58242290000001,Golds Gym,12.932006072983302,77.58315334669344,Gym
460,Jayanagar H.O,12.9292731,77.58242290000001,Kuch Bhi,12.932769240811957,77.58355531997839,Indian Restaurant
461,Jayanagar H.O,12.9292731,77.58242290000001,Sreeraj Lassi Bar,12.931345507094006,77.58350508292891,Juice Bar
462,Jayanagar H.O,12.9292731,77.58242290000001,Pizza Hut,12.930832216670389,77.58319165978475,Pizza Place
463,Jayanagar H.O,12.9292731,77.58242290000001,Corner House,12.922900037024721,77.58494023490222,Ice Cream Shop
464,Jayanagar H.O,12.9292731,77.58242290000001,"Subz,Cosmopolitan Club",12.93291219046311,77.58489731159852,Restaurant
465,Jayanagar H.O,12.9292731,77.58242290000001,Ganesh Darshan Restaurant,12.931056798538824,77.58389284982813,Indian Restaurant
466,Jayanagar H.O,12.9292731,77.58242290000001,Cakewala @ Jayanagar 4th Block,12.928969852923863,77.58602759341773,Bakery
467,Jayanagar H.O,12.9292731,77.58242290000001,Au Bon Pain,12.933912184564619,77.58403563120292,Café
468,Jayanagar H.O,12.9292731,77.58242290000001,Brahmin's Tiffin And Coffee,12.923314234168767,77.58575748058755,South Indian Restaurant
469,Jayanagar H.O,12.9292731,77.58242290000001,Polar Bear,12.92757510101327,77.57808260788559,Ice Cream Shop
470,Jayanagar H.O,12.9292731,77.58242290000001,Cosmo Club,12.933188804989294,77.58557445727713,Lounge
471,Jayanagar H.O,12.9292731,77.58242290000001,Tanishq Jayanagar,12.932665167594607,77.58611808894229,Jewelry Store
472,Jayanagar H.O,12.9292731,77.58242290000001,1947,12.92764238042907,77.5862157482534,Indian Restaurant
473,Jayanagar H.O,12.9292731,77.58242290000001,Café Toscano,12.937023965911811,77.5850801295083,Bistro
474,Jayanagar H.O,12.9292731,77.58242290000001,Little Italy,12.927385559283024,77.57710955924806,Italian Restaurant
475,Jayanagar H.O,12.9292731,77.58242290000001,Three Quarter Chinese,12.933028587908323,77.5852148381685,Chinese Restaurant
476,Jayanagar H.O,12.9292731,77.58242290000001,Java City,12.934986706734506,77.58273460799764,Coffee Shop
477,Jayanagar H.O,12.9292731,77.58242290000001,Cane O La,12.928859733095232,77.58600936332793,Juice Bar
478,Jayanagar H.O,12.9292731,77.58242290000001,Flamenco,12.929357995152454,77.58161522085767,Café
479,Jayanagar H.O,12.9292731,77.58242290000001,Fab India,12.937257866283808,77.58524543144964,Boutique
480,Jayanagar H.O,12.9292731,77.58242290000001,Once Upon a Rooftop,12.92543119416865,77.58366098334108,Restaurant
481,Jayanagar H.O,12.9292731,77.58242290000001,Sichaun Court,12.92725563730102,77.58623108149611,Chinese Restaurant
482,Jayanagar H.O,12.9292731,77.58242290000001,Natural Ice Cream,12.923862865279158,77.57651335842165,Ice Cream Shop
483,Jayanagar H.O,12.9292731,77.58242290000001,Hotel Nandhini,12.930591863331102,77.58139586927206,Hotel
484,Jayanagar H.O,12.9292731,77.58242290000001,Roll Over,12.930757,77.58125,Dessert Shop
485,Jayanagar H.O,12.9292731,77.58242290000001,Vasudev Adigas,12.930710544995497,77.58635878746956,Indian Restaurant
486,Jayanagar H.O,12.9292731,77.58242290000001,Pure and Natural,12.92434114972981,77.57800196839275,Salad Place
487,Jayanagar H.O,12.9292731,77.58242290000001,Alchemy Coffee Roasters,12.92338840768254,77.58084636988441,Coffee Shop
488,Jayanagar H.O,12.9292731,77.58242290000001,Ranganna Military Hotel,12.929589554979838,77.5736500023408,Indian Restaurant
